College Code,College Name,College Type,Location,Branch,Category,Year,Rank,Round,Data Source
"68f1152aac0ce5fe833afcb0","Gurunanak Dev Engineering College","Autonomous","Bengaluru, Karnataka, India","Electrical and Electronics Engineering (EEE)","SCR",2024,1376,"FIRST","current"
"68f1152aac0ce5fe833afcb0","Gurunanak Dev Engineering College","Autonomous","Bengaluru, Karnataka, India","Electrical and Electronics Engineering (EEE)","STG",2024,1121,"FIRST","current"
"68f1152aac0ce5fe833afcb0","Gurunanak Dev Engineering College","Autonomous","Bengaluru, Karnataka, India","Electrical and Electronics Engineering (EEE)","STK",2024,1286,"FIRST","current"
"68f1152aac0ce5fe833afcb0","Gurunanak Dev Engineering College","Autonomous","Bengaluru, Karnataka, India","Electrical and Electronics Engineering (EEE)","STR",2024,3263,"FIRST","current"
"68f1152aac0ce5fe833afcb0","Gurunanak Dev Engineering College","Autonomous","Bengaluru, Karnataka, India","Electronics and Communication Engineering (ECE)","1G",2024,682,"FIRST","current"
"68f1152aac0ce5fe833afcb0","Gurunanak Dev Engineering College","Autonomous","Bengaluru, Karnataka, India","Electronics and Communication Engineering (ECE)","1K",2024,584,"FIRST","current"
"68f1152aac0ce5fe833afcb0","Gurunanak Dev Engineering College","Autonomous","Bengaluru, Karnataka, India","Electronics and Communication Engineering (ECE)","1R",2024,3365,"FIRST","current"
"68f1152aac0ce5fe833afcb0","Gurunanak Dev Engineering College","Autonomous","Bengaluru, Karnataka, India","Electronics and Communication Engineering (ECE)","2AG",2024,2673,"FIRST","current"
"68f1152aac0ce5fe833afcb0","Gurunanak Dev Engineering College","Autonomous","Bengaluru, Karnataka, India","Electronics and Communication Engineering (ECE)","2AK",2024,1427,"FIRST","current"
"68f1152aac0ce5fe833afcb0","Gurunanak Dev Engineering College","Autonomous","Bengaluru, Karnataka, India","Electronics and Communication Engineering (ECE)","2AR",2024,3577,"FIRST","current"
"68f1152aac0ce5fe833afcb0","Gurunanak Dev Engineering College","Autonomous","Bengaluru, Karnataka, India","Electronics and Communication Engineering (ECE)","2BG",2024,2326,"FIRST","current"
"68f1152aac0ce5fe833afcb0","Gurunanak Dev Engineering College","Autonomous","Bengaluru, Karnataka, India","Electronics and Communication Engineering (ECE)","2BK",2024,1172,"FIRST","current"
"68f1152aac0ce5fe833afcb0","Gurunanak Dev Engineering College","Autonomous","Bengaluru, Karnataka, India","Electronics and Communication Engineering (ECE)","2BR",2024,3500,"FIRST","current"
"68f1152aac0ce5fe833afcb0","Gurunanak Dev Engineering College","Autonomous","Bengaluru, Karnataka, India","Electronics and Communication Engineering (ECE)","3AG",2024,5673,"FIRST","current"
"68f1152aac0ce5fe833afcb0","Gurunanak Dev Engineering College","Autonomous","Bengaluru, Karnataka, India","Electronics and Communication Engineering (ECE)","3AK",2024,1945,"FIRST","current"
"68f1152aac0ce5fe833afcb0","Gurunanak Dev Engineering College","Autonomous","Bengaluru, Karnataka, India","Electronics and Communication Engineering (ECE)","3AR",2024,2315,"FIRST","current"
"68f1152aac0ce5fe833afcb0","Gurunanak Dev Engineering College","Autonomous","Bengaluru, Karnataka, India","Electronics and Communication Engineering (ECE)","3BG",2024,729,"FIRST","current"
"68f1152aac0ce5fe833afcb0","Gurunanak Dev Engineering College","Autonomous","Bengaluru, Karnataka, India","Electronics and Communication Engineering (ECE)","3BK",2024,118,"FIRST","current"
"68f1152aac0ce5fe833afcb0","Gurunanak Dev Engineering College","Autonomous","Bengaluru, Karnataka, India","Electronics and Communication Engineering (ECE)","3BR",2024,3879,"FIRST","current"
"68f1152aac0ce5fe833afcb0","Gurunanak Dev Engineering College","Autonomous","Bengaluru, Karnataka, India","Electronics and Communication Engineering (ECE)","GM",2024,142,"FIRST","current"
"68f1152aac0ce5fe833afcb0","Gurunanak Dev Engineering College","Autonomous","Bengaluru, Karnataka, India","Electronics and Communication Engineering (ECE)","SCG",2024,3638,"FIRST","current"
"68f1152aac0ce5fe833afcb0","Gurunanak Dev Engineering College","Autonomous","Bengaluru, Karnataka, India","Electronics and Communication Engineering (ECE)","SCK",2024,513,"FIRST","current"
"68f1152aac0ce5fe833afcb0","Gurunanak Dev Engineering College","Autonomous","Bengaluru, Karnataka, India","Electronics and Communication Engineering (ECE)","SCR",2024,4179,"FIRST","current"
"68f1152aac0ce5fe833afcb0","Gurunanak Dev Engineering College","Autonomous","Bengaluru, Karnataka, India","Electronics and Communication Engineering (ECE)","STG",2024,672,"FIRST","current"
"68f1152aac0ce5fe833afcb0","Gurunanak Dev Engineering College","Autonomous","Bengaluru, Karnataka, India","Electronics and Communication Engineering (ECE)","STK",2024,5203,"FIRST","current"
"68f1152aac0ce5fe833afcb0","Gurunanak Dev Engineering College","Autonomous","Bengaluru, Karnataka, India","Electronics and Communication Engineering (ECE)","STR",2024,3936,"FIRST","current"
"68f1152aac0ce5fe833afcb0","Gurunanak Dev Engineering College","Autonomous","Bengaluru, Karnataka, India","Mechanical Engineering","1G",2024,3998,"FIRST","current"
"68f1152aac0ce5fe833afcb0","Gurunanak Dev Engineering College","Autonomous","Bengaluru, Karnataka, India","Mechanical Engineering","1K",2024,4805,"FIRST","current"
"68f1152aac0ce5fe833afcb0","Gurunanak Dev Engineering College","Autonomous","Bengaluru, Karnataka, India","Mechanical Engineering","1R",2024,2577,"FIRST","current"
"68f1152aac0ce5fe833afcb0","Gurunanak Dev Engineering College","Autonomous","Bengaluru, Karnataka, India","Mechanical Engineering","2AG",2024,4184,"FIRST","current"
"68f1152aac0ce5fe833afcb0","Gurunanak Dev Engineering College","Autonomous","Bengaluru, Karnataka, India","Mechanical Engineering","2AK",2024,1467,"FIRST","current"
"68f1152aac0ce5fe833afcb0","Gurunanak Dev Engineering College","Autonomous","Bengaluru, Karnataka, India","Mechanical Engineering","2AR",2024,1641,"FIRST","current"
"68f1152aac0ce5fe833afcb0","Gurunanak Dev Engineering College","Autonomous","Bengaluru, Karnataka, India","Mechanical Engineering","2BG",2024,2613,"FIRST","current"
"68f1152aac0ce5fe833afcb0","Gurunanak Dev Engineering College","Autonomous","Bengaluru, Karnataka, India","Mechanical Engineering","2BK",2024,1834,"FIRST","current"
"68f1152aac0ce5fe833afcb0","Gurunanak Dev Engineering College","Autonomous","Bengaluru, Karnataka, India","Mechanical Engineering","2BR",2024,1807,"FIRST","current"
"68f1152aac0ce5fe833afcb0","Gurunanak Dev Engineering College","Autonomous","Bengaluru, Karnataka, India","Mechanical Engineering","3AG",2024,4470,"FIRST","current"
"68f1152aac0ce5fe833afcb0","Gurunanak Dev Engineering College","Autonomous","Bengaluru, Karnataka, India","Mechanical Engineering","3AK",2024,5987,"FIRST","current"
"68f1152aac0ce5fe833afcb0","Gurunanak Dev Engineering College","Autonomous","Bengaluru, Karnataka, India","Mechanical Engineering","3AR",2024,2529,"FIRST","current"
"68f1152aac0ce5fe833afcb0","Gurunanak Dev Engineering College","Autonomous","Bengaluru, Karnataka, India","Mechanical Engineering","3BG",2024,1232,"FIRST","current"
"68f1152aac0ce5fe833afcb0","Gurunanak Dev Engineering College","Autonomous","Bengaluru, Karnataka, India","Mechanical Engineering","3BK",2024,2240,"FIRST","current"
"68f1152aac0ce5fe833afcb0","Gurunanak Dev Engineering College","Autonomous","Bengaluru, Karnataka, India","Mechanical Engineering","3BR",2024,3671,"FIRST","current"
"68f1152aac0ce5fe833afcb0","Gurunanak Dev Engineering College","Autonomous","Bengaluru, Karnataka, India","Mechanical Engineering","GM",2024,2885,"FIRST","current"
"68f1152aac0ce5fe833afcb0","Gurunanak Dev Engineering College","Autonomous","Bengaluru, Karnataka, India","Mechanical Engineering","SCG",2024,1597,"FIRST","current"
"68f1152aac0ce5fe833afcb0","Gurunanak Dev Engineering College","Autonomous","Bengaluru, Karnataka, India","Mechanical Engineering","SCK",2024,3754,"FIRST","current"
"68f1152aac0ce5fe833afcb0","Gurunanak Dev Engineering College","Autonomous","Bengaluru, Karnataka, India","Mechanical Engineering","SCR",2024,159,"FIRST","current"
"68f1152aac0ce5fe833afcb0","Gurunanak Dev Engineering College","Autonomous","Bengaluru, Karnataka, India","Mechanical Engineering","STG",2024,4775,"FIRST","current"
"68f1152aac0ce5fe833afcb0","Gurunanak Dev Engineering College","Autonomous","Bengaluru, Karnataka, India","Mechanical Engineering","STK",2024,4007,"FIRST","current"
"68f1152aac0ce5fe833afcb0","Gurunanak Dev Engineering College","Autonomous","Bengaluru, Karnataka, India","Mechanical Engineering","STR",2024,4753,"FIRST","current"
"68f1152aac0ce5fe833afcb7","Bheemanna Khandre Institute of Technology","Private","Bhalki, Karnataka, India","Artificial Intelligence (AI)","1G",2024,5984,"FIRST","current"
"68f1152aac0ce5fe833afcb7","Bheemanna Khandre Institute of Technology","Private","Bhalki, Karnataka, India","Artificial Intelligence (AI)","1K",2024,780,"FIRST","current"
"68f1152aac0ce5fe833afcb7","Bheemanna Khandre Institute of Technology","Private","Bhalki, Karnataka, India","Artificial Intelligence (AI)","1R",2024,2257,"FIRST","current"
"68f1152aac0ce5fe833afcb7","Bheemanna Khandre Institute of Technology","Private","Bhalki, Karnataka, India","Artificial Intelligence (AI)","2AG",2024,3958,"FIRST","current"
"68f1152aac0ce5fe833afcb7","Bheemanna Khandre Institute of Technology","Private","Bhalki, Karnataka, India","Artificial Intelligence (AI)","2AK",2024,1425,"FIRST","current"
"68f1152aac0ce5fe833afcb7","Bheemanna Khandre Institute of Technology","Private","Bhalki, Karnataka, India","Artificial Intelligence (AI)","2AR",2024,4050,"FIRST","current"
"68f1152aac0ce5fe833afcb7","Bheemanna Khandre Institute of Technology","Private","Bhalki, Karnataka, India","Artificial Intelligence (AI)","2BG",2024,278,"FIRST","current"
"68f1152aac0ce5fe833afcb7","Bheemanna Khandre Institute of Technology","Private","Bhalki, Karnataka, India","Artificial Intelligence (AI)","2BK",2024,1147,"FIRST","current"
"68f1152aac0ce5fe833afcb7","Bheemanna Khandre Institute of Technology","Private","Bhalki, Karnataka, India","Artificial Intelligence (AI)","2BR",2024,2286,"FIRST","current"
"68f1152aac0ce5fe833afcb7","Bheemanna Khandre Institute of Technology","Private","Bhalki, Karnataka, India","Artificial Intelligence (AI)","3AG",2024,5181,"FIRST","current"
"68f1152aac0ce5fe833afcb7","Bheemanna Khandre Institute of Technology","Private","Bhalki, Karnataka, India","Artificial Intelligence (AI)","3AK",2024,446,"FIRST","current"
"68f1152aac0ce5fe833afcb7","Bheemanna Khandre Institute of Technology","Private","Bhalki, Karnataka, India","Artificial Intelligence (AI)","3AR",2024,2610,"FIRST","current"
"68f1152aac0ce5fe833afcb7","Bheemanna Khandre Institute of Technology","Private","Bhalki, Karnataka, India","Artificial Intelligence (AI)","3BG",2024,5890,"FIRST","current"
"68f1152aac0ce5fe833afcb7","Bheemanna Khandre Institute of Technology","Private","Bhalki, Karnataka, India","Artificial Intelligence (AI)","3BK",2024,2710,"FIRST","current"
"68f1152aac0ce5fe833afcb7","Bheemanna Khandre Institute of Technology","Private","Bhalki, Karnataka, India","Artificial Intelligence (AI)","3BR",2024,5674,"FIRST","current"
"68f1152aac0ce5fe833afcb7","Bheemanna Khandre Institute of Technology","Private","Bhalki, Karnataka, India","Artificial Intelligence (AI)","GM",2024,4244,"FIRST","current"
"68f1152aac0ce5fe833afcb7","Bheemanna Khandre Institute of Technology","Private","Bhalki, Karnataka, India","Artificial Intelligence (AI)","SCG",2024,3471,"FIRST","current"
"68f1152aac0ce5fe833afcb7","Bheemanna Khandre Institute of Technology","Private","Bhalki, Karnataka, India","Artificial Intelligence (AI)","SCK",2024,1765,"FIRST","current"
"68f1152aac0ce5fe833afcb7","Bheemanna Khandre Institute of Technology","Private","Bhalki, Karnataka, India","Artificial Intelligence (AI)","SCR",2024,4199,"FIRST","current"
"68f1152aac0ce5fe833afcb7","Bheemanna Khandre Institute of Technology","Private","Bhalki, Karnataka, India","Artificial Intelligence (AI)","STG",2024,4777,"FIRST","current"
"68f1152aac0ce5fe833afcb7","Bheemanna Khandre Institute of Technology","Private","Bhalki, Karnataka, India","Artificial Intelligence (AI)","STK",2024,5168,"FIRST","current"
"68f1152aac0ce5fe833afcb7","Bheemanna Khandre Institute of Technology","Private","Bhalki, Karnataka, India","Artificial Intelligence (AI)","STR",2024,5099,"FIRST","current"
"68f1152aac0ce5fe833afcb7","Bheemanna Khandre Institute of Technology","Private","Bhalki, Karnataka, India","Artificial Intelligence & Machine Learning (AIML)","1G",2024,703,"FIRST","current"
"68f1152aac0ce5fe833afcb7","Bheemanna Khandre Institute of Technology","Private","Bhalki, Karnataka, India","Artificial Intelligence & Machine Learning (AIML)","1K",2024,2451,"FIRST","current"
"68f1152aac0ce5fe833afcb7","Bheemanna Khandre Institute of Technology","Private","Bhalki, Karnataka, India","Artificial Intelligence & Machine Learning (AIML)","1R",2024,2265,"FIRST","current"
"68f1152aac0ce5fe833afcb7","Bheemanna Khandre Institute of Technology","Private","Bhalki, Karnataka, India","Artificial Intelligence & Machine Learning (AIML)","2AG",2024,5447,"FIRST","current"
"68f1152aac0ce5fe833afcb7","Bheemanna Khandre Institute of Technology","Private","Bhalki, Karnataka, India","Artificial Intelligence & Machine Learning (AIML)","2AK",2024,3980,"FIRST","current"
"68f1152aac0ce5fe833afcb7","Bheemanna Khandre Institute of Technology","Private","Bhalki, Karnataka, India","Artificial Intelligence & Machine Learning (AIML)","2AR",2024,2594,"FIRST","current"
"68f1152aac0ce5fe833afcb7","Bheemanna Khandre Institute of Technology","Private","Bhalki, Karnataka, India","Artificial Intelligence & Machine Learning (AIML)","2BG",2024,413,"FIRST","current"
"68f1152aac0ce5fe833afcb7","Bheemanna Khandre Institute of Technology","Private","Bhalki, Karnataka, India","Artificial Intelligence & Machine Learning (AIML)","2BK",2024,4218,"FIRST","current"
"68f1152aac0ce5fe833afcb7","Bheemanna Khandre Institute of Technology","Private","Bhalki, Karnataka, India","Artificial Intelligence & Machine Learning (AIML)","2BR",2024,992,"FIRST","current"
"68f1152aac0ce5fe833afcb7","Bheemanna Khandre Institute of Technology","Private","Bhalki, Karnataka, India","Artificial Intelligence & Machine Learning (AIML)","3AG",2024,2932,"FIRST","current"
"68f1152aac0ce5fe833afcb7","Bheemanna Khandre Institute of Technology","Private","Bhalki, Karnataka, India","Artificial Intelligence & Machine Learning (AIML)","3AK",2024,511,"FIRST","current"
"68f1152aac0ce5fe833afcb7","Bheemanna Khandre Institute of Technology","Private","Bhalki, Karnataka, India","Artificial Intelligence & Machine Learning (AIML)","3AR",2024,288,"FIRST","current"
"68f1152aac0ce5fe833afcb7","Bheemanna Khandre Institute of Technology","Private","Bhalki, Karnataka, India","Artificial Intelligence & Machine Learning (AIML)","3BG",2024,3189,"FIRST","current"
"68f1152aac0ce5fe833afcb7","Bheemanna Khandre Institute of Technology","Private","Bhalki, Karnataka, India","Artificial Intelligence & Machine Learning (AIML)","3BK",2024,1649,"FIRST","current"
"68f1152aac0ce5fe833afcb7","Bheemanna Khandre Institute of Technology","Private","Bhalki, Karnataka, India","Artificial Intelligence & Machine Learning (AIML)","3BR",2024,488,"FIRST","current"
"68f1152aac0ce5fe833afcb7","Bheemanna Khandre Institute of Technology","Private","Bhalki, Karnataka, India","Artificial Intelligence & Machine Learning (AIML)","GM",2024,3876,"FIRST","current"
"68f1152aac0ce5fe833afcb7","Bheemanna Khandre Institute of Technology","Private","Bhalki, Karnataka, India","Artificial Intelligence & Machine Learning (AIML)","SCG",2024,1413,"FIRST","current"
"68f1152aac0ce5fe833afcb7","Bheemanna Khandre Institute of Technology","Private","Bhalki, Karnataka, India","Artificial Intelligence & Machine Learning (AIML)","SCK",2024,2676,"FIRST","current"
"68f1152aac0ce5fe833afcb7","Bheemanna Khandre Institute of Technology","Private","Bhalki, Karnataka, India","Artificial Intelligence & Machine Learning (AIML)","SCR",2024,4636,"FIRST","current"
